feature11381,feature11351,feature2080,feature4638,feature3307,feature467,feature10684,feature4789,feature624,feature7526,feature11497,feature8373,feature7136,feature4255,feature4585,feature7590,feature3827,feature4779,feature6193,feature7960,feature1906,feature6592,feature4288,feature9666,feature839,feature10380,feature1627,feature3538,feature4568,feature4678,feature9870,feature11207,feature2075,feature2785,feature1109,feature5199,feature738,feature10200,feature6410,feature7421,feature850,feature6583,feature6466,feature8795,feature10685,feature7991,feature9583,feature4268,feature10008,feature9599,feature3565,feature2280,feature3905,feature8764,feature7950,feature7952,feature5722,feature7349,feature306,feature3450,feature6108,feature5773,feature9363,feature10163,feature6046,feature8927,feature5096,feature8152,feature8934,feature7226,feature10968,feature7359,feature1518,feature435,feature10472,feature4373,feature2217,feature4850,feature8508,feature117,feature5512,feature6337,feature9309,feature7970,feature7858,feature8172,feature11400,feature10449,feature3481,feature11155,feature2647,feature6753,feature1725,feature10522,feature2929,feature9521,feature11605,feature2999,feature308,feature2508,feature1084,feature9364,feature1867,feature9746,feature8779,feature7101,feature6449,feature211,feature5700,feature2447,feature10769,feature8294,feature3782,feature2802,feature5396,feature332,feature2662,feature11168,feature4282,feature7957,feature8684,feature4077,feature819,feature4840,feature2085,feature8753,feature4480,feature9448,feature38,feature7604,feature722,feature9916,feature9104,feature11724,feature8286,feature9607,feature2069,feature8651,feature6186,feature11373,feature9548,feature8440,feature8840,feature734,feature4305,feature3474,feature4630,feature8568,feature3602,feature1722,feature6784,feature10914,feature10314,feature3372,feature9579,feature8756,feature9611,feature1956,feature10746,feature3543,feature1593,feature4276,feature9578,feature7955,feature9042,feature5421,feature8989,feature10696,feature8469,feature8757,feature6219,feature3101,feature2419,feature1430,feature4956,feature268,feature7351,feature130,feature5241,feature886,feature769,feature8514,feature2091,feature7895,feature8020,feature8207,feature7014,feature155,feature10776,feature5854,feature3316,feature7805,feature10573,feature7444,feature5280,feature4713,feature6137,feature7221,feature5694,feature5718,feature10881,feature9930,feature7767,feature7845,feature6498,feature143,feature8287,feature32,feature7801,feature2622,class
0,0,-1.941412,0,0.0016,0.0032,0.0016,0.0016,0.0016,0.0016,0.017857,1,0.0016,0.004566,0.000064,-1.97875,0.0032,0,0,0,0.0032,0,0.0064,0,0.0016,0.0064,0,0,0.0016,0.016,0.0016,0,2,0.0016,0.0016,0,1,0.0032,0.0016,0.0016,0,0,0,0.0016,0,0,0.017241,0.014059,0.251148,0.0016,0,0,0,0,0,0.0208,0.0032,0.035714,18.171429,0,0,0,0,0,0,0,0.017857,0.0016,0,0.0032,0.0016,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,6.5,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034483,0.068259,0.000976,0.017241,0,0,0,0,0,0.004566,0.004566,0.000225,0.000259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK93
0,6,0.522278,0,0,0,0,0,0,0,0,0,0.001792,0,0,0,0.003584,0,0,0,0.003584,0,0.007168,0,0,0.003584,0,0,0,0.017921,0.001792,0,0,0,0.001792,0,0,0.003584,0,0.003584,0,0,0,0,0,0.005376,0,0,1.537655,0,-0.00715,0.018349,0,0,0,0.010753,0,0,26.356436,0,0,0,0,0,0,0,0,0,0,0.001792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052,0.009174,0,0,0,0,0,0.002387,0.002387,0.000118,0.000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALONG
0,7.75,-1.065876,0,0,0,0,0,0,0,0,0,0.00157,0,0,0,0,0.00314,0.00314,0,0,0.00157,0,0.00157,0.00157,0,0,0,0.00157,0.00157,0.00157,8,0,0.00157,0,0.00157,0,0,0.00157,0,0,0,0,0,0,0.009419,0,0,0.330751,0,-0.013437,0.034483,0.00157,0,0.009419,0.021978,0.009419,0.101695,16.519231,0,0.00314,0,0,0,0,0,0.016949,0.00157,6.5,0.00157,0,0,0,0.00157,0,0,0,0,0,0.008621,0.013952,0,0,0.00471,0.006279,0.00157,0,0,0,0.017241,0.028616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488,0.008621,0,0,0,0,0,0.002347,0.002347,0.000116,0.000133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adrian.Orzepowski
6,0,-1.198242,0,0,0,0,0,0,0,0,1,0,0,0,-2.086362,0.003247,0,0,0.00974,0.006494,0,0.012987,0,0,0.006494,0.04,-0.028715,0,0.016234,0,9,0,0,0.003247,0,0,0.003247,0,0,0,0,0,0,0,0,0,0,0.372059,0,0,0,0,0,0,0.003247,0,0,17.277778,0,0.006494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03237,0,0,0.029221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001133,0.02,0,0,0,0,0,0.004902,0.004902,0.000241,0.000278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AizukiKoh
0,0,-0.296783,0,0,0,0,0,0,0,0,0,0.001799,0,0,-6.972606,0.016187,0,0,0,0.007194,0,0.007194,0,0,0.016187,0,0,0,0.080935,0,0,0,0,0.001799,0.001799,0,0.016187,0,0.016187,0,0,0,0,0,0,0,0,0.666391,0,0,0,0,0,0,0.008993,0.007194,0.095238,22.931818,0,0,0,0,0,0,0,0,0,6.5,0.001799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019784,0.021583,0,0,0,0,0.051282,0.085114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001452,0.025641,0,0,0,0,0,0.004292,0.004292,0.000211,0.000243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akitsukineko
7,0,-2.183802,0.016199,0.00324,0,0,0,0,0,0.035714,1,0,0.00716,0.000101,-3.708082,0.00108,0,0,0.00324,0.00324,0.00108,0.008639,0,0.00108,0.007559,0.018349,-0.013172,0.00108,0.014039,0.00108,0,2,0.00108,0.00108,0.00108,1,0.00108,0,0.00324,0,0.00108,0.00108,0.00108,0,0,0.009174,0.007481,0.129918,0.00108,0,0,0.00216,0,0.0054,0.038877,0.014039,0.154762,24.215686,0,0,0.00216,0.02381,0,0,0,0,0,0,0.00108,0,0,0,0,0,0.00216,0,0.00108,0,0,0,0,0,0,0,0,0,0,0.00108,0,0,0,0,0.00108,0,0,0,0,0,0,0,0,0,0,0,0.00108,0.00108,0.00108,0.00108,0,0,0,0,0,0,0,0,0,0.00432,0,0,0,0,0,0,0.00108,0,0,0,0,0,0,0,0.00052,0.009174,0.00108,2,0,0.00108,7.5,0.002387,0.002387,0.000118,0.000135,0,0,0.00108,0,2,0,0,0,0,0.00108,0,0,0,0,0,0.047756,0.018349,0.019443,0.009174,0.00216,0,0,0.009174,0.021395,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00108,0,0.00216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amir.bh
6.5,0,-1.742139,0,0,0.002413,0.001206,0.001206,0.001206,0.001206,0,1,0,0,0,-2.06215,0,0.002413,0.003619,0.004825,0,0,0,0.001206,0,0,0.013333,-0.009572,0.001206,0.002413,0.001206,0,0,0.001206,0.001206,0,0,0,0,0,0.004825,0,0,0,0.001206,0,0,0,0.264396,0,0,0,0,0,0.006031,0.013269,0,0,16.07874,0,0,0,0,0,0,0,0,0,0,0.001206,0,0,0,0,0,0,0.006031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378,0.006667,0,0,0,0,0,0.001718,0.001718,0.000085,0.000097,0.001206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anarivu
6,9.4,-1.375522,0,0,0,0,0,0,0,0,1,0,0,0,-1.986431,0.003289,0,0,0.009868,0.006579,0,0.013158,0,0,0.009868,0.037037,-0.026588,0,0.023026,0,0,0,0,0.003289,0,0,0.003289,0,0.006579,0,0,0,0,0,0.019737,0,0,0.365,0,-0.036079,0.092593,0,0,0,0.013158,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0.003289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016447,0,0.003289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001049,0.018519,0,0,0,0,0,0.005236,0.005236,0.000258,0.000296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AngryBird
0,6,-1.450224,0,0,0.003717,0.001859,0.001859,0.001859,0.001859,0,1,0.001859,0,0,-2.048455,0,0.003717,0.001859,0,0,0.001859,0,0.001859,0,0,0,0,0.001859,0,0,0,0,0.001859,0.001859,0.001859,0,0,0.001859,0,0,0,0,0,0,0.005576,0,0,0.325972,0,-0.007283,0.018692,0,0,0.007435,0.018587,0,0,18.530864,0,0,0,0,0,0,6.5,0,0,0,0.001859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007435,0.029063,0.018692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529,0.009346,0,0,0,0,0,0.002591,0.002591,0.000128,0.000147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AnnKats93
4.5,0,-1.237579,0.00202,0,0,0,0,0,0,0,1,0.00202,0,0,-1.681759,0,0.00404,0.00202,0.006061,0,0,0.00202,0.00202,0,0,0.018182,-0.013052,0,0,0,0,0,0,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,0,0.41828,0,0,0,0,0,0.010101,0.008081,0,0,21.274194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000515,0.009091,0,0,0,0,0,0.002667,0.002667,0.000131,0.000151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antinomyra
6,0,-1.84764,0.011065,0,0,0,0,0,0,0,0,0,0,0,-7.294377,0.001383,0,0,0.004149,0,0,0.005533,0,0,0.001383,0.011976,-0.008597,0,0.012448,0,0,0,0,0.001383,0.001383,0,0.001383,0,0.002766,0,0.001383,0,0,0,0,0,0,0.153503,0,0,0,0,0,0,0.020747,0.002766,0.064516,26.632353,0,0,0,0,0,0,0,0,0,0,0.002766,0,0,0,0,0,0,0,0.001383,0,0,0,0,0,0.005533,0,0.001383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001383,0,0,0,0,0,0,0,0.000339,0.005988,0,0,0.001383,0.001383,0,0.001733,0.001733,0.000085,0.000098,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001383,2,1,3,0,0,0,0,0,0.004149,0.005533,0,0,0,0.016644,0.005988,0,0,0,0,0,0,0,0,0,2,0.005988,0.018698,0,0,0,0,0,0,0,0,0,0,0,0,0,abdurak
0,6.5,-0.449525,0.012579,0.001258,0.002516,0.001258,0.001258,0.001258,0.001258,0.014925,0,0.001258,0.009901,0.00014,0,0,0.002516,0.03522,0,0,0.001258,0,0.001258,0.001258,0,0,0,0.001258,0,0.001258,0,2,0.001258,0.001258,0.001258,1,0,0.001258,0,0,0,0.001258,0,0,0.003774,0.045455,0.037066,0.564885,0.001258,-0.035423,0.090909,0.001258,0.001258,0.005031,0.036478,0.002516,0.029851,25.625,0.001258,0,0,0,0,0.001258,0,0,0,0,0.001258,0,0,0,0.001258,0,0.002516,0,0.001258,0,0,0,0,0,0,0,0.001258,0.001258,0,0.001258,0,0,0,0,0.001258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001258,0,0.002516,0,0,0,0,0.005031,0,0,0,0.009901,0.012881,0,0,0,0,0,0,0,0,0,0.002574,0.045455,0,0,0,0,0,0.009901,0.009901,0.000488,0.000561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abhay26
0,6,0.030574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597,0,0,0,0.00597,0,0.01194,0,0,0.00597,0,0,0,0.029851,0,0,0,0.002985,0.002985,0,0,0.00597,0,0.00597,0.01194,0,0.002985,0,0.002985,0.008955,0,0,0.870572,0,-0.011989,0.030769,0,0,0,0.026866,0,0,20.492537,0,0,0,0,0,0,0,0,0,0,0.002985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000871,0.015385,0,0,0,0,0,0.004854,0.004854,0.000239,0.000275,0.002985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,achiever202
0,0,-0.822529,0.004132,0,0.002066,0.001033,0.001033,0,0,0,0,0.001033,0,0,0,0.001033,0,0,0,0.002066,0,0.005165,0,0.001033,0.002066,0,0,0.001033,0.014463,0.001033,3,0,0.001033,0.001033,0.001033,0,0.001033,0,0.002066,0,0.001033,0.001033,0.001033,0,0,0,0,0.393915,0,0,0,0.001033,0,0.007231,0.02376,0.002066,0.025641,21.777778,0,0.003099,0.002066,0.025641,0,0,0,0,0,0,0.001033,0.001033,0,0,0,0.012821,0,0,0,0,0.006494,0.01051,0,0.001033,0,0,0,0,0,0,0,0,0,0.001033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001033,0,0,0.012821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368,0.006494,0,0,0,0,0,0.002062,0.002062,0.000102,0.000117,0,0,0,0,0,0,0,0.051282,0.004132,0,0.001033,0,0,0,0,0,0,0,0,0,0,0.001033,0,0,0.001033,0,2,1,3,0.001033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001033,0,0,0,0,0,0,0,0,0,0,0.001033,0,0,0,0,0,0,0,0,0,0,akazakov
0,0,-0.311136,0.005828,0.002331,0.002331,0.001166,0.001166,0.001166,0.001166,0.025,0,0.001166,0.003472,0.000049,0,0.001166,0,0,0,0.002331,0.001166,0.004662,0,0,0.002331,0,0,0.001166,0.006993,0.001166,0,2.5,0.002331,0.001166,0.001166,1,0.001166,0.001166,0.001166,0,0,0.001166,0.001166,0,0,0.028169,0.02297,0.662685,0.002331,0,0,0,0.001166,0,0.025641,0.002331,0.025,24,0.002331,0,0,0,0,0.002331,0,0.025,0.002331,0,0.005828,0,0,0,0,0,0,0,0.001166,0,0,0,0,0,0.018648,0,0.001166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000798,0.014085,0,0,0.001166,0,6.5,0.003472,0.003472,0.000171,0.000197,0,0,0,0,0,0,0,0,0,0,0.001166,0,0.001166,0,0,0.073315,0.028169,0,0,0.004662,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,akhtyamovpavel
8,0,-1.370909,0,0,0,0,0,0,0,0,1,0,0,0,-2.056452,0,0,0,0.010909,0.007273,0,0.014545,0,0.003636,0.018182,0.066667,-0.047858,0,0.04,0,0,0,0.003636,0.003636,0.003636,0,0.003636,0,0.014545,0,0,0,0,0,0,0,0,0.328455,0,0,0,0,0,0,0.032727,0,0,15.12963,0,0,0,0,0,0,0,0,0,0,0.003636,0,0,0,0,0,0,0,0.003636,0,0,0,0,0,0.032727,0,0,0,0,0.003636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001888,0.033333,0,0,0,0,0,0.00885,0.00885,0.000436,0.000501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alberta.green
6,0,-1.510194,0,0,0,0,0,0,0,0,1,0,0,0,-2.313484,0.003058,0,0,0.004587,0.003058,0,0.012232,0,0,0.001529,0.04878,-0.035018,0,0.01682,0,0,0,0.003058,0.001529,0,0,0.001529,0,0.003058,0,0,0,0,0,0.003058,0,0,0.318003,0,0,0,0,0,0.009174,0.007645,0,0,19.288462,0,0,0,0,0,0,0,0.054545,0.004587,0,0.004587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012232,0,0,0,0,0,0,0,6.5,0,0,0,0,0.007645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04878,0.096561,0.001381,0.02439,0,0,0,0,0,0.008197,0.008197,0.000404,0.000464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allocator64
0,0,-1.628731,0.004535,0,0,0,0,0,0,0,1,0,0,0,-2.695392,0.002268,0,0,0,0.004535,0,0.00907,0,0,0.002268,0,0,0,0.011338,0,0,0,0.002268,0.002268,0,0,0.002268,0,0.002268,0,0,0,0,0,0,0,0,0.239595,0,0,0,0,0,0,0.015873,0,0,19.333333,0,0,0,0,0,0,0,0.032258,0.002268,0,0.002268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002268,0,0,0,0,0,6.5,0,0,0,0,0.004535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022989,0.045506,0.000651,0.011494,0,0,0,0,0,0.003289,0.003289,0.000162,0.000186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amoebius
0,6,-0.509583,0,0.001461,0,0,0,0,0,0.014815,0,0,0.002821,0.00004,0,0.00073,0,0,0,0.001461,0,0.002922,0,0,0.004383,0,0,0,0.009496,0,8,0,0,0.00073,0,1,0.00073,0,0.003652,0.01534,0,0,0,0,0.002191,0,0,0.534702,0,-0.004282,0.010989,0,0,0,0.001461,0,0,23.35625,0,0.001461,0,0,0,0,0,0,0,0,0.002191,0,0,0,0,0,0,0,0,0,0.005495,0.008893,0,0,0,0,0,0,0,0,0,0,0,0.00073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311,0.005495,0,0,0,0,0,0.00141,0.00141,0.000069,0.00008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0.002922,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.016795,0.005495,0,0,0,0,0,0,0,0,0,0,0,angargo
0,12.5,-2.136881,0,0,0,0,0,0,0,0,1,0,0,0,-1.281891,0.003155,0,0,0,0,0,0.012618,0,0,0,0,0,0,0.015773,0,0,0,0,0.003155,0,0,0.003155,0,0.003155,0,0.003155,0,0,0,0.018927,0,0,0.34713,0,-0.026568,0.068182,0,0,0,0.006309,0,0,14.623188,0,0,0,0,0,0,0,0,0,0,0,0.003155,0,0,0,0,0,0,0,0,0,0,0.003155,0,0.009464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003155,0,0,0,0,0,0,0,0.000644,0.011364,0,0,0,0.003155,0,0.004065,0.004065,0.0002,0.00023,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0.009464,0.006309,0,0,0,0.031587,0.011364,0,0,0,0,0,0,0,0,0,5,0.011364,0.035484,0,0,0,0,0,0,0,0,0,0,0,0,0,angelok7
0,6,-0.422984,0.018627,0,0,0,0,0,0,0,0,0.001961,0,0,0,0.00098,0.001961,0.00098,0,0.003922,0.00098,0.00098,0.00098,0,0.003922,0,0,0.00098,0.005882,0.001961,0,0,0.00098,0.00098,0.00098,0,0.00098,0,0,0,0,0.00098,0,0,0.004902,0,0,0.568116,0,-0.006041,0.015504,0,0.00098,0.002941,0.031373,0.001961,0.026667,21.038889,0.00098,0,0,0,0,0.00098,5,0,0,0,0.004902,0,0.00098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098,0,0,0,0,0,0,0,0.00098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001961,0,0,0.002941,0.024107,0.015504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878,0.015504,0,0,0,0,0,0.003817,0.003817,0.000188,0.000216,0,0.00098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098,0,0,0,0,0,0,0,0,23nigam
0,0,-2.42324,0,0.002433,0.004866,0.002433,0.002433,0.002433,0.002433,0.025,1,0.002433,0.142857,0.002016,-2.366081,0.002433,0,0,0,0.007299,0,0.007299,0,0.002433,0.007299,0,0,0.002433,0.012165,0.002433,0,2,0.002433,0.002433,0,1,0.002433,0.002433,0,0,0,0,0.002433,0,0,0.25,0.203861,0.166515,0.004866,0,0,0,0,0,0.03163,0.004866,0.05,16.868421,0,0,0,0,0,0,0,0.025,0.002433,0,0.012165,0.002433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002433,0,0,0,0,0,0,0,0.009732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014157,0.25,0,0,0,0,0,0.142857,0.142857,0.007034,0.00809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.002433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK93
0,6,-0.80967,0,0,0,0,0,0,0,0,0,0.001992,0,0,0,0.001992,0.001992,0,0,0.003984,0,0.003984,0,0,0.001992,0,0,0,0.00996,0.001992,0,0,0,0.001992,0,0,0.001992,0,0.001992,0,0,0,0,0,0.005976,0,0,0.416667,0,-0.018555,0.047619,0,0,0,0.011952,0,0,18.228916,0,0,0,0,0,0,0,0,0,0,0.003984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.013944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02381,0.047131,0.001348,0.02381,0,0,0,0,0,0.006803,0.006803,0.000335,0.000385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALONG
